trial=0
,min,max,avg
gen=81,90.200000,90.250000,90.204000
gen=82,90.200000,90.250000,90.208000
gen=83,90.200000,90.250000,90.210000
gen=84,90.200000,90.250000,90.220000
gen=85,90.200000,90.250000,90.232000
gen=86,90.200000,90.250000,90.236000
gen=87,90.200000,90.250000,90.244000
gen=88,90.200000,90.250000,90.246000
gen=89,90.250000,90.250000,90.250000
gen=90,90.250000,90.250000,90.250000
gen=91,90.250000,90.250000,90.250000
gen=92,90.250000,90.250000,90.250000
gen=93,90.250000,90.250000,90.250000
gen=94,90.250000,90.250000,90.250000
gen=95,90.250000,90.250000,90.250000
gen=96,90.250000,90.250000,90.250000
gen=97,90.250000,90.250000,90.250000
gen=98,90.250000,90.250000,90.250000
gen=99,90.250000,90.250000,90.250000
time:94015[ms]
